Academy ID,Academy Name,Slug,Latitude,Longitude,Description,Sport,Address,City,State,Contact Number,Google Maps Link,Academy Image,Coach Name,Coach Sport,Coach Experience,Coach Academy,Fees,Facilities,Batch Timings,Age Groups,Gender,Batch Capacity,Certifications,Rating,Reviews,Verified,Social Links
b819327e-dae2-414c-ac37-669b3fe66ac6,Master Training Center Dibrugarh 103,master-training-center-dibrugarh-103,27.463236,94.876967,Professional Swimming coaching academy offering structured training programs.,Swimming,"Plot 999, Sports Complex, Dibrugarh",Dibrugarh,Assam,+916688383350,"https://maps.google.com/?q=27.463236,94.876967",https://picsum.photos/seed/master-training-center-dibrugarh-103/800/600,Tarun Sharma,Swimming,22 Years,Master Training Center Dibrugarh 103,₹8382/month,"Changing Rooms, Olympic Pool, Kids Pool, Lifeguard Support",5:00 PM - 7:00 PM,10-15,Girls,92,Swimming Federation Certified,4.2,430,False,"{""instagram"": ""https://instagram.com/master-training-center-dibrugarh-103"", ""facebook"": ""https://facebook.com/master-training-center-dibrugarh-103"", ""youtube"": ""https://youtube.com/@master-training-center-dibrugarh-103""}"
06094761-b73a-4c69-8501-868a7d918460,National Sports Club Dibrugarh 104,national-sports-club-dibrugarh-104,27.432434,94.87251,Professional Tennis coaching academy offering structured training programs.,Tennis,"Plot 991, Sports Nagar, Dibrugarh",Dibrugarh,Assam,+917912651857,"https://maps.google.com/?q=27.432434,94.87251",https://picsum.photos/seed/national-sports-club-dibrugarh-104/800/600,Kiran Sharma,Tennis,21 Years,National Sports Club Dibrugarh 104,₹9711/month,"Clay Court, Hard Court, Ball Machine, Fitness Center",5:30 AM - 7:30 AM,10-15,Girls,59,AITA Certified Coach,3.6,36,False,"{""instagram"": ""https://instagram.com/national-sports-club-dibrugarh-104"", ""facebook"": ""https://facebook.com/national-sports-club-dibrugarh-104"", ""youtube"": ""https://youtube.com/@national-sports-club-dibrugarh-104""}"
0b0efb26-c991-4048-b6d4-2f29ccd49ae2,Champion Performance Academy Silchar 105,champion-performance-academy-silchar-105,24.872778,92.773985,Professional Swimming coaching academy offering structured training programs.,Swimming,"Plot 864, Victory Avenue, Silchar",Silchar,Assam,+919078508179,"https://maps.google.com/?q=24.872778,92.773985",https://picsum.photos/seed/champion-performance-academy-silchar-105/800/600,Rahul Reddy,Swimming,15 Years,Champion Performance Academy Silchar 105,₹3631/month,"Changing Rooms, Kids Pool, Lifeguard Support, Olympic Pool",5:30 AM - 7:30 AM,All Ages,Boys,78,Swimming Federation Certified,4.1,481,False,"{""instagram"": ""https://instagram.com/champion-performance-academy-silchar-105"", ""facebook"": ""https://facebook.com/champion-performance-academy-silchar-105"", ""youtube"": ""https://youtube.com/@champion-performance-academy-silchar-105""}"
32e9a8be-a03f-4abc-b090-079fd8ccf004,Royal Training Center Patna 106,royal-training-center-patna-106,25.622664,85.098168,Professional Athletics coaching academy offering structured training programs.,Athletics,"Plot 474, Victory Avenue, Patna",Patna,Bihar,+919671601911,"https://maps.google.com/?q=25.622664,85.098168",https://picsum.photos/seed/royal-training-center-patna-106/800/600,Harish Yadav,Athletics,4 Years,Royal Training Center Patna 106,₹3890/month,"Recovery Zone, Running Track, Gym, Fitness Center",5:30 AM - 7:30 AM,All Ages,Mixed,54,Athletics Federation Certified,4.9,29,False,"{""instagram"": ""https://instagram.com/royal-training-center-patna-106"", ""facebook"": ""https://facebook.com/royal-training-center-patna-106"", ""youtube"": ""https://youtube.com/@royal-training-center-patna-106""}"
d3d70333-ce16-46de-a2d6-294a4116e224,Royal Training Center Gaya 107,royal-training-center-gaya-107,24.829264,84.95687,Professional Badminton coaching academy offering structured training programs.,Badminton,"Plot 283, Sports Nagar, Gaya",Gaya,Bihar,+916534728973,"https://maps.google.com/?q=24.829264,84.95687",https://picsum.photos/seed/royal-training-center-gaya-107/800/600,Aman Choudhary,Badminton,13 Years,Royal Training Center Gaya 107,₹5393/month,"Shuttle Supply, Indoor Courts, Fitness Center, Wooden Courts",4:00 PM - 6:00 PM,18+,Boys,61,BAI Certified Coach,4.6,154,False,"{""instagram"": ""https://instagram.com/royal-training-center-gaya-107"", ""facebook"": ""https://facebook.com/royal-training-center-gaya-107"", ""youtube"": ""https://youtube.com/@royal-training-center-gaya-107""}"
a734a3c6-f7d4-4a94-af09-6771ad8b8504,Future Sports Academy Patna 108,future-sports-academy-patna-108,25.622872,85.103189,Professional Athletics coaching academy offering structured training programs.,Athletics,"Plot 876, Champions Street, Patna",Patna,Bihar,+918593032758,"https://maps.google.com/?q=25.622872,85.103189",https://picsum.photos/seed/future-sports-academy-patna-108/800/600,Prakash Yadav,Athletics,20 Years,Future Sports Academy Patna 108,₹4098/month,"Gym, Recovery Zone, Running Track, Fitness Center",6:00 PM - 8:00 PM,15-18,Mixed,90,Athletics Federation Certified,3.7,393,False,"{""instagram"": ""https://instagram.com/future-sports-academy-patna-108"", ""facebook"": ""https://facebook.com/future-sports-academy-patna-108"", ""youtube"": ""https://youtube.com/@future-sports-academy-patna-108""}"
e3eb1e29-c1c4-4412-abef-044926e65ded,Prime Performance Academy Patna 109,prime-performance-academy-patna-109,25.563826,85.101256,Professional Tennis coaching academy offering structured training programs.,Tennis,"Plot 317, Sports Hub, Patna",Patna,Bihar,+917533469064,"https://maps.google.com/?q=25.563826,85.101256",https://picsum.photos/seed/prime-performance-academy-patna-109/800/600,Rahul Mishra,Tennis,17 Years,Prime Performance Academy Patna 109,₹4640/month,"Clay Court, Hard Court, Ball Machine, Fitness Center",4:00 PM - 6:00 PM,15-18,Girls,32,AITA Certified Coach,4.3,118,True,"{""instagram"": ""https://instagram.com/prime-performance-academy-patna-109"", ""facebook"": ""https://facebook.com/prime-performance-academy-patna-109"", ""youtube"": ""https://youtube.com/@prime-performance-academy-patna-109""}"
5b330647-a09a-4d21-85c0-613db0274fb0,Star Training Center Patna 110,star-training-center-patna-110,25.59171,85.119939,Professional Football coaching academy offering structured training programs.,Football,"Plot 304, Athletic Colony, Patna",Patna,Bihar,+918488606163,"https://maps.google.com/?q=25.59171,85.119939",https://picsum.photos/seed/star-training-center-patna-110/800/600,Ajay Verma,Football,20 Years,Star Training Center Patna 110,₹7971/month,"Fitness Center, Locker Rooms, Natural Grass Ground, Flood Lights",5:30 AM - 7:30 AM,All Ages,Mixed,59,"AIFF D License, AIFF C License",4.5,131,True,"{""instagram"": ""https://instagram.com/star-training-center-patna-110"", ""facebook"": ""https://facebook.com/star-training-center-patna-110"", ""youtube"": ""https://youtube.com/@star-training-center-patna-110""}"
340b8d46-15d0-46cd-9bf9-217a73879398,Victory Performance Academy Muzaffarpur 111,victory-performance-academy-muzaffarpur-111,26.078859,85.372865,Professional Badminton coaching academy offering structured training programs.,Badminton,"Plot 484, Main Road, Muzaffarpur",Muzaffarpur,Bihar,+916916773203,"https://maps.google.com/?q=26.078859,85.372865",https://picsum.photos/seed/victory-performance-academy-muzaffarpur-111/800/600,Lokesh Verma,Badminton,8 Years,Victory Performance Academy Muzaffarpur 111,₹4251/month,"Fitness Center, Shuttle Supply, Indoor Courts, Wooden Courts",6:00 PM - 8:00 PM,5-10,Mixed,63,BAI Certified Coach,3.7,181,True,"{""instagram"": ""https://instagram.com/victory-performance-academy-muzaffarpur-111"", ""facebook"": ""https://facebook.com/victory-performance-academy-muzaffarpur-111"", ""youtube"": ""https://youtube.com/@victory-performance-academy-muzaffarpur-111""}"
aac02dd7-e34b-4454-afdb-b2141ff5e448,Royal Athletic Center Muzaffarpur 112,royal-athletic-center-muzaffarpur-112,26.100036,85.386486,Professional Football coaching academy offering structured training programs.,Football,"Plot 25, Victory Avenue, Muzaffarpur",Muzaffarpur,Bihar,+918645733307,"https://maps.google.com/?q=26.100036,85.386486",https://picsum.photos/seed/royal-athletic-center-muzaffarpur-112/800/600,Arjun Sharma,Football,4 Years,Royal Athletic Center Muzaffarpur 112,₹6811/month,"Training Cones, Fitness Center, Locker Rooms, Natural Grass Ground",6:00 PM - 8:00 PM,15-18,Boys,72,"AIFF D License, AIFF C License",4.5,260,False,"{""instagram"": ""https://instagram.com/royal-athletic-center-muzaffarpur-112"", ""facebook"": ""https://facebook.com/royal-athletic-center-muzaffarpur-112"", ""youtube"": ""https://youtube.com/@royal-athletic-center-muzaffarpur-112""}"
49d143ea-7b81-472f-b6e0-3f060960a366,Master Training Center Gaya 113,master-training-center-gaya-113,24.745555,85.015327,Professional Cricket coaching academy offering structured training programs.,Cricket,"Plot 349, Sports Complex, Gaya",Gaya,Bihar,+919348977692,"https://maps.google.com/?q=24.745555,85.015327",https://picsum.photos/seed/master-training-center-gaya-113/800/600,Deepak Patel,Cricket,25 Years,Master Training Center Gaya 113,₹5070/month,"Video Analysis, Turf Nets, Practice Pitch, Bowling Machine",6:00 AM - 8:00 AM,All Ages,Girls,55,"BCCI Level 1, BCCI Level 2",4.3,218,True,"{""instagram"": ""https://instagram.com/master-training-center-gaya-113"", ""facebook"": ""https://facebook.com/master-training-center-gaya-113"", ""youtube"": ""https://youtube.com/@master-training-center-gaya-113""}"
33f28558-d6c5-4388-b5fd-393d2aceefab,Elite Sports Institute Patna 114,elite-sports-institute-patna-114,25.564373,85.13857,Professional Volleyball coaching academy offering structured training programs.,Volleyball,"Plot 952, Stadium Road, Patna",Patna,Bihar,+917834941445,"https://maps.google.com/?q=25.564373,85.13857",https://picsum.photos/seed/elite-sports-institute-patna-114/800/600,Deepak Verma,Volleyball,17 Years,Elite Sports Institute Patna 114,₹2534/month,"Indoor Court, Fitness Center, Flood Lights, Sand Court",4:00 PM - 6:00 PM,All Ages,Mixed,35,Volleyball Federation Certified,3.9,368,True,"{""instagram"": ""https://instagram.com/elite-sports-institute-patna-114"", ""facebook"": ""https://facebook.com/elite-sports-institute-patna-114"", ""youtube"": ""https://youtube.com/@elite-sports-institute-patna-114""}"
3f8fa850-8308-48c2-9032-51b666010575,Royal Sports Club Patna 115,royal-sports-club-patna-115,25.59056,85.094152,Professional Athletics coaching academy offering structured training programs.,Athletics,"Plot 603, Main Road, Patna",Patna,Bihar,+917239090559,"https://maps.google.com/?q=25.59056,85.094152",https://picsum.photos/seed/royal-sports-club-patna-115/800/600,Vikram Nair,Athletics,12 Years,Royal Sports Club Patna 115,₹2074/month,"Fitness Center, Gym, Running Track, Recovery Zone",6:00 PM - 8:00 PM,10-15,Girls,70,Athletics Federation Certified,4.9,381,False,"{""instagram"": ""https://instagram.com/royal-sports-club-patna-115"", ""facebook"": ""https://facebook.com/royal-sports-club-patna-115"", ""youtube"": ""https://youtube.com/@royal-sports-club-patna-115""}"
48d0fe10-287a-4144-a926-0754ffb835af,Prime Sports Club Gaya 116,prime-sports-club-gaya-116,24.839716,84.993319,Professional Cricket coaching academy offering structured training programs.,Cricket,"Plot 897, Sports Nagar, Gaya",Gaya,Bihar,+917864981599,"https://maps.google.com/?q=24.839716,84.993319",https://picsum.photos/seed/prime-sports-club-gaya-116/800/600,Rahul Patel,Cricket,24 Years,Prime Sports Club Gaya 116,₹7227/month,"Gym, Turf Nets, Bowling Machine, Video Analysis",5:00 PM - 7:00 PM,10-15,Mixed,57,"BCCI Level 1, BCCI Level 2",4.3,459,True,"{""instagram"": ""https://instagram.com/prime-sports-club-gaya-116"", ""facebook"": ""https://facebook.com/prime-sports-club-gaya-116"", ""youtube"": ""https://youtube.com/@prime-sports-club-gaya-116""}"
bd99b5f0-bc83-4677-a5db-4362032ee83b,Pro Sports Club Patna 117,pro-sports-club-patna-117,25.585338,85.129263,Professional Badminton coaching academy offering structured training programs.,Badminton,"Plot 519, Ring Road, Patna",Patna,Bihar,+918319022762,"https://maps.google.com/?q=25.585338,85.129263",https://picsum.photos/seed/pro-sports-club-patna-117/800/600,Ravi Patel,Badminton,24 Years,Pro Sports Club Patna 117,₹6802/month,"Wooden Courts, Indoor Courts, Fitness Center, Shuttle Supply",6:00 AM - 8:00 AM,5-10,Girls,80,BAI Certified Coach,4.6,191,False,"{""instagram"": ""https://instagram.com/pro-sports-club-patna-117"", ""facebook"": ""https://facebook.com/pro-sports-club-patna-117"", ""youtube"": ""https://youtube.com/@pro-sports-club-patna-117""}"
03bdc69c-d24e-4201-8b0f-a2e2bd75f059,Pro Training Center Gaya 118,pro-training-center-gaya-118,24.831388,84.967165,Professional Football coaching academy offering structured training programs.,Football,"Plot 841, Sports Nagar, Gaya",Gaya,Bihar,+919111606118,"https://maps.google.com/?q=24.831388,84.967165",https://picsum.photos/seed/pro-training-center-gaya-118/800/600,Harish Gupta,Football,21 Years,Pro Training Center Gaya 118,₹3730/month,"Natural Grass Ground, Locker Rooms, Fitness Center, Training Cones",5:30 AM - 7:30 AM,10-15,Mixed,34,"AIFF D License, AIFF C License",4.8,426,False,"{""instagram"": ""https://instagram.com/pro-training-center-gaya-118"", ""facebook"": ""https://facebook.com/pro-training-center-gaya-118"", ""youtube"": ""https://youtube.com/@pro-training-center-gaya-118""}"
07c51f37-5d52-48cf-82c7-7ef561d68c01,Victory Sports Institute Patna 119,victory-sports-institute-patna-119,25.638014,85.139371,Professional Tennis coaching academy offering structured training programs.,Tennis,"Plot 817, Athletic Colony, Patna",Patna,Bihar,+918678482982,"https://maps.google.com/?q=25.638014,85.139371",https://picsum.photos/seed/victory-sports-institute-patna-119/800/600,Mahesh Nair,Tennis,19 Years,Victory Sports Institute Patna 119,₹9398/month,"Hard Court, Fitness Center, Ball Machine, Clay Court",5:30 AM - 7:30 AM,18+,Mixed,22,AITA Certified Coach,4.2,146,True,"{""instagram"": ""https://instagram.com/victory-sports-institute-patna-119"", ""facebook"": ""https://facebook.com/victory-sports-institute-patna-119"", ""youtube"": ""https://youtube.com/@victory-sports-institute-patna-119""}"
7fead516-031a-4e3c-b928-d8dd701d2d23,Prime Sports Academy Gaya 120,prime-sports-academy-gaya-120,24.792891,85.040008,Professional Cricket coaching academy offering structured training programs.,Cricket,"Plot 528, Ring Road, Gaya",Gaya,Bihar,+919883860960,"https://maps.google.com/?q=24.792891,85.040008",https://picsum.photos/seed/prime-sports-academy-gaya-120/800/600,Ravi Rao,Cricket,18 Years,Prime Sports Academy Gaya 120,₹8519/month,"Turf Nets, Practice Pitch, Video Analysis, Bowling Machine",4:00 PM - 6:00 PM,10-15,Mixed,21,"BCCI Level 1, BCCI Level 2",3.7,160,False,"{""instagram"": ""https://instagram.com/prime-sports-academy-gaya-120"", ""facebook"": ""https://facebook.com/prime-sports-academy-gaya-120"", ""youtube"": ""https://youtube.com/@prime-sports-academy-gaya-120""}"
c04344bc-a571-468d-8e91-4f9aac049561,Prime Sports Club Muzaffarpur 121,prime-sports-club-muzaffarpur-121,26.102904,85.398711,Professional Volleyball coaching academy offering structured training programs.,Volleyball,"Plot 234, Champions Street, Muzaffarpur",Muzaffarpur,Bihar,+916716258006,"https://maps.google.com/?q=26.102904,85.398711",https://picsum.photos/seed/prime-sports-club-muzaffarpur-121/800/600,Naveen Sharma,Volleyball,19 Years,Prime Sports Club Muzaffarpur 121,₹5052/month,"Fitness Center, Indoor Court, Flood Lights, Sand Court",5:00 PM - 7:00 PM,5-10,Girls,28,Volleyball Federation Certified,4.6,370,True,"{""instagram"": ""https://instagram.com/prime-sports-club-muzaffarpur-121"", ""facebook"": ""https://facebook.com/prime-sports-club-muzaffarpur-121"", ""youtube"": ""https://youtube.com/@prime-sports-club-muzaffarpur-121""}"
2e4c9fa3-5140-4a6f-9e78-4864ae4b886e,Champion Athletic Center Muzaffarpur 122,champion-athletic-center-muzaffarpur-122,26.127996,85.372606,Professional Football coaching academy offering structured training programs.,Football,"Plot 523, Ring Road, Muzaffarpur",Muzaffarpur,Bihar,+916264008299,"https://maps.google.com/?q=26.127996,85.372606",https://picsum.photos/seed/champion-athletic-center-muzaffarpur-122/800/600,Rahul Verma,Football,23 Years,Champion Athletic Center Muzaffarpur 122,₹4367/month,"Natural Grass Ground, Fitness Center, Training Cones, Locker Rooms",4:00 PM - 6:00 PM,5-10,Girls,36,"AIFF D License, AIFF C License",4.7,284,True,"{""instagram"": ""https://instagram.com/champion-athletic-center-muzaffarpur-122"", ""facebook"": ""https://facebook.com/champion-athletic-center-muzaffarpur-122"", ""youtube"": ""https://youtube.com/@champion-athletic-center-muzaffarpur-122""}"
efcbf17d-81d3-4919-a5f2-ddd8ca770588,Legend Performance Academy Muzaffarpur 123,legend-performance-academy-muzaffarpur-123,26.105534,85.373436,Professional Volleyball coaching academy offering structured training programs.,Volleyball,"Plot 919, Sports Nagar, Muzaffarpur",Muzaffarpur,Bihar,+916425412425,"https://maps.google.com/?q=26.105534,85.373436",https://picsum.photos/seed/legend-performance-academy-muzaffarpur-123/800/600,Mahesh Yadav,Volleyball,19 Years,Legend Performance Academy Muzaffarpur 123,₹4734/month,"Indoor Court, Flood Lights, Fitness Center, Sand Court",4:00 PM - 6:00 PM,15-18,Boys,64,Volleyball Federation Certified,3.8,200,False,"{""instagram"": ""https://instagram.com/legend-performance-academy-muzaffarpur-123"", ""facebook"": ""https://facebook.com/legend-performance-academy-muzaffarpur-123"", ""youtube"": ""https://youtube.com/@legend-performance-academy-muzaffarpur-123""}"
86977cf4-159b-4a48-810a-1892c831a324,Prime Sports Club Muzaffarpur 124,prime-sports-club-muzaffarpur-124,26.142345,85.335534,Professional Athletics coaching academy offering structured training programs.,Athletics,"Plot 796, Ring Road, Muzaffarpur",Muzaffarpur,Bihar,+919346704936,"https://maps.google.com/?q=26.142345,85.335534",https://picsum.photos/seed/prime-sports-club-muzaffarpur-124/800/600,Arjun Rao,Athletics,19 Years,Prime Sports Club Muzaffarpur 124,₹4830/month,"Gym, Recovery Zone, Running Track, Fitness Center",5:00 PM - 7:00 PM,All Ages,Mixed,61,Athletics Federation Certified,4.7,400,False,"{""instagram"": ""https://instagram.com/prime-sports-club-muzaffarpur-124"", ""facebook"": ""https://facebook.com/prime-sports-club-muzaffarpur-124"", ""youtube"": ""https://youtube.com/@prime-sports-club-muzaffarpur-124""}"
85e9e9e7-48a1-45b2-aa2f-eb79b86d1b48,Victory Athletic Center Muzaffarpur 125,victory-athletic-center-muzaffarpur-125,26.169142,85.397492,Professional Basketball coaching academy offering structured training programs.,Basketball,"Plot 286, Main Road, Muzaffarpur",Muzaffarpur,Bihar,+916974968925,"https://maps.google.com/?q=26.169142,85.397492",https://picsum.photos/seed/victory-athletic-center-muzaffarpur-125/800/600,Aman Yadav,Basketball,18 Years,Victory Athletic Center Muzaffarpur 125,₹3673/month,"Fitness Center, Outdoor Court, Locker Rooms, Indoor Court",5:00 PM - 7:00 PM,18+,Boys,65,Basketball Federation Certified,3.9,448,False,"{""instagram"": ""https://instagram.com/victory-athletic-center-muzaffarpur-125"", ""facebook"": ""https://facebook.com/victory-athletic-center-muzaffarpur-125"", ""youtube"": ""https://youtube.com/@victory-athletic-center-muzaffarpur-125""}"
1b3b5c76-9736-40e8-9162-36a3c2e3cfc5,Star Sports Academy Muzaffarpur 126,star-sports-academy-muzaffarpur-126,26.116495,85.315627,Professional Football coaching academy offering structured training programs.,Football,"Plot 474, Sports Hub, Muzaffarpur",Muzaffarpur,Bihar,+916163268431,"https://maps.google.com/?q=26.116495,85.315627",https://picsum.photos/seed/star-sports-academy-muzaffarpur-126/800/600,Suresh Patel,Football,25 Years,Star Sports Academy Muzaffarpur 126,₹7417/month,"Natural Grass Ground, Training Cones, Locker Rooms, Fitness Center",5:30 AM - 7:30 AM,18+,Girls,94,"AIFF D License, AIFF C License",4.9,49,False,"{""instagram"": ""https://instagram.com/star-sports-academy-muzaffarpur-126"", ""facebook"": ""https://facebook.com/star-sports-academy-muzaffarpur-126"", ""youtube"": ""https://youtube.com/@star-sports-academy-muzaffarpur-126""}"
77dfd717-578d-4169-83c0-da677cee1412,Champion Sports Academy Muzaffarpur 127,champion-sports-academy-muzaffarpur-127,26.087322,85.390057,Professional Volleyball coaching academy offering structured training programs.,Volleyball,"Plot 667, Athletic Colony, Muzaffarpur",Muzaffarpur,Bihar,+918847230437,"https://maps.google.com/?q=26.087322,85.390057",https://picsum.photos/seed/champion-sports-academy-muzaffarpur-127/800/600,Prakash Joshi,Volleyball,14 Years,Champion Sports Academy Muzaffarpur 127,₹4890/month,"Indoor Court, Flood Lights, Sand Court, Fitness Center",5:00 PM - 7:00 PM,All Ages,Girls,21,Volleyball Federation Certified,4.9,265,True,"{""instagram"": ""https://instagram.com/champion-sports-academy-muzaffarpur-127"", ""facebook"": ""https://facebook.com/champion-sports-academy-muzaffarpur-127"", ""youtube"": ""https://youtube.com/@champion-sports-academy-muzaffarpur-127""}"
6f457302-709b-4cf2-9fb9-44a5c6f41543,Prime Performance Academy Patna 128,prime-performance-academy-patna-128,25.561496,85.116807,Professional Tennis coaching academy offering structured training programs.,Tennis,"Plot 989, Ring Road, Patna",Patna,Bihar,+917177962994,"https://maps.google.com/?q=25.561496,85.116807",https://picsum.photos/seed/prime-performance-academy-patna-128/800/600,Sanjay Joshi,Tennis,2 Years,Prime Performance Academy Patna 128,₹6895/month,"Hard Court, Clay Court, Ball Machine, Fitness Center",4:00 PM - 6:00 PM,18+,Girls,65,AITA Certified Coach,4.9,434,True,"{""instagram"": ""https://instagram.com/prime-performance-academy-patna-128"", ""facebook"": ""https://facebook.com/prime-performance-academy-patna-128"", ""youtube"": ""https://youtube.com/@prime-performance-academy-patna-128""}"
8cf1f544-505a-4678-ace8-7fc76ca12b87,National Athletic Center Muzaffarpur 129,national-athletic-center-muzaffarpur-129,26.152728,85.386845,Professional Football coaching academy offering structured training programs.,Football,"Plot 108, Ring Road, Muzaffarpur",Muzaffarpur,Bihar,+918279927664,"https://maps.google.com/?q=26.152728,85.386845",https://picsum.photos/seed/national-athletic-center-muzaffarpur-129/800/600,Arjun Nair,Football,3 Years,National Athletic Center Muzaffarpur 129,₹5673/month,"Training Cones, Locker Rooms, Fitness Center, Flood Lights",6:00 AM - 8:00 AM,All Ages,Girls,40,"AIFF D License, AIFF C License",4.2,365,True,"{""instagram"": ""https://instagram.com/national-athletic-center-muzaffarpur-129"", ""facebook"": ""https://facebook.com/national-athletic-center-muzaffarpur-129"", ""youtube"": ""https://youtube.com/@national-athletic-center-muzaffarpur-129""}"
082ad003-84eb-4c9e-9f24-03d6bec4022a,Victory Sports Institute Patna 130,victory-sports-institute-patna-130,25.620478,85.141008,Professional Swimming coaching academy offering structured training programs.,Swimming,"Plot 538, Stadium Road, Patna",Patna,Bihar,+916395865637,"https://maps.google.com/?q=25.620478,85.141008",https://picsum.photos/seed/victory-sports-institute-patna-130/800/600,Rahul Choudhary,Swimming,4 Years,Victory Sports Institute Patna 130,₹8548/month,"Olympic Pool, Changing Rooms, Lifeguard Support, Kids Pool",6:00 AM - 8:00 AM,5-10,Girls,59,Swimming Federation Certified,3.7,272,False,"{""instagram"": ""https://instagram.com/victory-sports-institute-patna-130"", ""facebook"": ""https://facebook.com/victory-sports-institute-patna-130"", ""youtube"": ""https://youtube.com/@victory-sports-institute-patna-130""}"
26cf335f-e4a8-42b5-9310-5ce252f3a2fa,Legend Performance Academy Muzaffarpur 131,legend-performance-academy-muzaffarpur-131,26.107471,85.41454,Professional Cricket coaching academy offering structured training programs.,Cricket,"Plot 512, Sports Hub, Muzaffarpur",Muzaffarpur,Bihar,+918797573259,"https://maps.google.com/?q=26.107471,85.41454",https://picsum.photos/seed/legend-performance-academy-muzaffarpur-131/800/600,Vikram Joshi,Cricket,6 Years,Legend Performance Academy Muzaffarpur 131,₹6807/month,"Turf Nets, Video Analysis, Bowling Machine, Gym",5:30 AM - 7:30 AM,10-15,Girls,24,"BCCI Level 1, BCCI Level 2",3.6,242,True,"{""instagram"": ""https://instagram.com/legend-performance-academy-muzaffarpur-131"", ""facebook"": ""https://facebook.com/legend-performance-academy-muzaffarpur-131"", ""youtube"": ""https://youtube.com/@legend-performance-academy-muzaffarpur-131""}"
69825355-8914-4285-9257-c73fbd82091e,Future Performance Academy Patna 132,future-performance-academy-patna-132,25.551176,85.172867,Professional Cricket coaching academy offering structured training programs.,Cricket,"Plot 772, Sports Complex, Patna",Patna,Bihar,+919339786146,"https://maps.google.com/?q=25.551176,85.172867",https://picsum.photos/seed/future-performance-academy-patna-132/800/600,Lokesh Choudhary,Cricket,4 Years,Future Performance Academy Patna 132,₹6629/month,"Gym, Turf Nets, Practice Pitch, Video Analysis",5:30 AM - 7:30 AM,5-10,Girls,74,"BCCI Level 1, BCCI Level 2",4.0,128,True,"{""instagram"": ""https://instagram.com/future-performance-academy-patna-132"", ""facebook"": ""https://facebook.com/future-performance-academy-patna-132"", ""youtube"": ""https://youtube.com/@future-performance-academy-patna-132""}"
dc098d4a-3c2c-4c12-92b3-3cc8ba9012f0,Future Sports Institute Gaya 133,future-sports-institute-gaya-133,24.818199,84.952233,Professional Swimming coaching academy offering structured training programs.,Swimming,"Plot 203, Sports Hub, Gaya",Gaya,Bihar,+917614705893,"https://maps.google.com/?q=24.818199,84.952233",https://picsum.photos/seed/future-sports-institute-gaya-133/800/600,Suresh Yadav,Swimming,6 Years,Future Sports Institute Gaya 133,₹7289/month,"Olympic Pool, Lifeguard Support, Changing Rooms, Kids Pool",5:00 PM - 7:00 PM,All Ages,Boys,39,Swimming Federation Certified,4.9,205,False,"{""instagram"": ""https://instagram.com/future-sports-institute-gaya-133"", ""facebook"": ""https://facebook.com/future-sports-institute-gaya-133"", ""youtube"": ""https://youtube.com/@future-sports-institute-gaya-133""}"
ded530eb-cb18-47c7-b08f-cba9b632c16f,Star Training Center Muzaffarpur 134,star-training-center-muzaffarpur-134,26.139839,85.390162,Professional Cricket coaching academy offering structured training programs.,Cricket,"Plot 63, Sports Complex, Muzaffarpur",Muzaffarpur,Bihar,+919646357596,"https://maps.google.com/?q=26.139839,85.390162",https://picsum.photos/seed/star-training-center-muzaffarpur-134/800/600,Harish Yadav,Cricket,14 Years,Star Training Center Muzaffarpur 134,₹6190/month,"Bowling Machine, Gym, Practice Pitch, Video Analysis",5:30 AM - 7:30 AM,10-15,Boys,88,"BCCI Level 1, BCCI Level 2",4.7,397,True,"{""instagram"": ""https://instagram.com/star-training-center-muzaffarpur-134"", ""facebook"": ""https://facebook.com/star-training-center-muzaffarpur-134"", ""youtube"": ""https://youtube.com/@star-training-center-muzaffarpur-134""}"
93e83878-c98a-4934-879d-ce17056a4723,Master Sports Club Muzaffarpur 135,master-sports-club-muzaffarpur-135,26.089068,85.317329,Professional Volleyball coaching academy offering structured training programs.,Volleyball,"Plot 173, Athletic Colony, Muzaffarpur",Muzaffarpur,Bihar,+917350621328,"https://maps.google.com/?q=26.089068,85.317329",https://picsum.photos/seed/master-sports-club-muzaffarpur-135/800/600,Lokesh Choudhary,Volleyball,14 Years,Master Sports Club Muzaffarpur 135,₹3861/month,"Flood Lights, Indoor Court, Sand Court, Fitness Center",5:00 PM - 7:00 PM,18+,Mixed,100,Volleyball Federation Certified,4.4,304,False,"{""instagram"": ""https://instagram.com/master-sports-club-muzaffarpur-135"", ""facebook"": ""https://facebook.com/master-sports-club-muzaffarpur-135"", ""youtube"": ""https://youtube.com/@master-sports-club-muzaffarpur-135""}"
